Document date,TotalCollection,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_median_3,rolling_mean_7,rolling_std_7,ewm_3,ewm_7,diff_1,diff_7,Date,dayofweek,month,day,is_weekend,is_monday,is_friday,is_holiday,is_before_holiday,is_after_holiday
2024-10-22,2.15375430463E9,3.1015470207199993E9,4.099932336000001E7,8.672200008500001E8,2.39332284721E9,1.7654335495700006E9,1.566790607758956E9,3.1015470207199993E9,4.099932336000001E7,2.15375430463E9,1.887674604077143E9,1.0728144682696012E9,2.060668665542746E9,1.8752244939551265E9,-9.477927160899992E8,-2.3956854257999992E8,2024-10-22T00:00:00.000Z,1,10,22,0,0,0,0,0,0
2024-10-23,1.6170399115600007E9,2.15375430463E9,3.1015470207199993E9,4.099932336000001E7,2.41468273409E9,2.290780412303334E9,7.516797555639808E8,3.1015470207199993E9,1.6170399115600007E9,2.15375430463E9,1.77372562943E9,1.0496190011859676E9,1.8388542885513735E9,1.810678348356345E9,-5.3671439306999946E8,-7.976428225299995E8,2024-10-23T00:00:00.000Z,2,10,23,0,0,0,0,0,0
2024-10-24,2.0125179654999995E9,1.6170399115600007E9,2.15375430463E9,3.1015470207199993E9,1.95576495543E9,1.9277707272300012E9,2.782124291398973E8,2.15375430463E9,1.6170399115600007E9,2.0125179654999995E9,1.7818332022971427E9,1.0514770262424846E9,1.9256861270256865E9,1.8611382526422586E9,3.9547805393999887E8,5.675301006999946E7,2024-10-24T00:00:00.000Z,3,10,24,0,0,0,0,0,0
2024-10-25,2.2934445780699997E9,2.0125179654999995E9,1.6170399115600007E9,2.15375430463E9,2.67975388946E9,1.974334151710001E9,3.398151275999814E8,2.2934445780699997E9,1.6170399115600007E9,2.0125179654999995E9,1.726646157812857E9,1.0056332159827816E9,2.109565352547843E9,1.969214833999194E9,2.809266125700002E8,-3.8630931139000034E8,2024-10-25T00:00:00.000Z,4,10,25,0,0,1,0,0,0
2024-10-26,5.2598908848E8,2.2934445780699997E9,2.0125179654999995E9,1.6170399115600007E9,8.672200008500001E8,1.6106505440166676E9,9.497882897033987E8,2.2934445780699997E9,5.2598908848E8,2.0125179654999995E9,1.677898884617143E9,1.0609837410697463E9,1.3177772205139215E9,1.6084083976193953E9,-1.7674554895899997E9,-3.412309123700001E8,2024-10-26T00:00:00.000Z,5,10,26,1,0,0,0,0,0
2024-10-27,3.740365013E7,5.2598908848E8,2.2934445780699997E9,2.0125179654999995E9,4.099932336000001E7,9.522791055600009E8,1.1868961838053265E9,2.2934445780699997E9,3.740365013E7,5.2598908848E8,1.6773852170128572E9,1.0619087834835023E9,6.775904353219608E8,1.2156572107470465E9,-4.8858543835E8,-3595673.230000004,2024-10-27T00:00:00.000Z,6,10,27,1,0,0,0,0,0
2024-10-28,4.2370135513200016E9,3.740365013E7,5.2598908848E8,2.2934445780699997E9,3.1015470207199993E9,1.6001354299766681E9,2.296633101467512E9,4.2370135513200016E9,3.740365013E7,5.2598908848E8,1.8395947213842862E9,1.3604642890160143E9,2.457301993320981E9,1.9709962958902853E9,4.1996099011900015E9,1.1354665306000023E9,2024-10-28T00:00:00.000Z,0,10,28,0,1,0,0,0,0
2024-10-29,2.78328113871E9,4.2370135513200016E9,3.740365013E7,5.2598908848E8,2.15375430463E9,2.352566113386668E9,2.1326784580247293E9,4.2370135513200016E9,3.740365013E7,2.78328113871E9,1.9295271262528572E9,1.4047782410110686E9,2.6202915660154905E9,2.174067506595214E9,-1.4537324126100016E9,6.295268340799999E8,2024-10-29T00:00:00.000Z,1,10,29,0,0,0,0,0,0
2024-10-30,3.902644184320002E9,2.78328113871E9,4.2370135513200016E9,3.740365013E7,1.6170399115600007E9,3.640979624783335E9,7.61370959622421E8,4.2370135513200016E9,2.78328113871E9,3.902644184320002E9,2.2560420223614287E9,1.5753132102501838E9,3.2614678751677465E9,2.606211676026411E9,1.119363045610002E9,2.285604272760001E9,2024-10-30T00:00:00.000Z,2,10,30,0,0,0,0,0,0
2024-10-31,7.843299902299999E8,3.902644184320002E9,2.78328113871E9,4.2370135513200016E9,2.0125179654999995E9,2.4900851044200015E9,1.5796973726503239E9,3.902644184320002E9,7.843299902299999E8,2.78328113871E9,2.0805865973228576E9,1.672364112982693E9,2.0228989326988733E9,2.150741254577308E9,-3.118314194090002E9,-1.2281879752699995E9,2024-10-31T00:00:00.000Z,3,10,31,0,0,0,0,0,0
2024-11-01,8.346498722100004E8,7.843299902299999E8,3.902644184320002E9,2.78328113871E9,2.2934445780699997E9,1.8405413489200017E9,1.7860106663886888E9,3.902644184320002E9,7.843299902299999E8,8.346498722100004E8,1.872187353628572E9,1.7312735412582397E9,1.4287744024544368E9,1.821718408985481E9,5.0319881980000496E7,-1.4587947058599992E9,2024-11-01T00:00:00.000Z,4,11,1,0,0,1,0,0,0
2024-11-02,6.472447821600001E8,8.346498722100004E8,7.843299902299999E8,3.902644184320002E9,5.2598908848E8,7.554082148666677E8,9.699236445098677E7,8.346498722100004E8,6.472447821600001E8,7.843299902299999E8,1.8895095955828578E9,1.7160993833792489E9,1.0380095923072184E9,1.5281000022791107E9,-1.874050900500003E8,1.2125569368000007E8,2024-11-02T00:00:00.000Z,5,11,2,1,0,0,0,0,0
2024-11-03,4.352800173E7,6.472447821600001E8,8.346498722100004E8,7.843299902299999E8,3.740365013E7,5.0847421870000106E8,4.134143266146007E8,8.346498722100004E8,4.352800173E7,6.472447821600001E8,1.8903845029542863E9,1.714998970613354E9,5.407687970186092E8,1.1569570021418328E9,-6.037167804300001E8,6124351.599999994,2024-11-03T00:00:00.000Z,6,11,3,1,0,0,0,0,0
2024-11-04,4.0339580275800037E9,4.352800173E7,6.472447821600001E8,8.346498722100004E8,4.2370135513200016E9,1.5749102704900024E9,2.1508847927028136E9,4.0339580275800037E9,4.352800173E7,6.472447821600001E8,1.8613765709914296E9,1.6698142690757747E9,2.2873634122993064E9,1.8762072585013757E9,3.9904300258500037E9,-2.0305552373999786E8,2024-11-04T00:00:00.000Z,0,11,4,0,1,0,0,0,0
2024-11-05,3.173429431530001E9,4.0339580275800037E9,4.352800173E7,6.472447821600001E8,2.78328113871E9,2.4169718202800026E9,2.1000128656784132E9,4.0339580275800037E9,4.352800173E7,3.173429431530001E9,1.9171120413942869E9,1.711700311459061E9,2.730396421914654E9,2.200512801758532E9,-8.605285960500026E8,3.901482928200011E8,2024-11-05T00:00:00.000Z,1,11,5,0,0,0,0,0,0
2024-11-06,2.1610810917000003E9,3.173429431530001E9,4.0339580275800037E9,4.352800173E7,3.902644184320002E9,3.122822850270003E9,9.374634786422032E8,4.0339580275800037E9,2.1610810917000003E9,3.173429431530001E9,1.6683173138771439E9,1.4867973987359455E9,2.4457387568073273E9,2.1906548742438993E9,-1.0123483398300009E9,-1.7415630926200018E9,2024-11-06T00:00:00.000Z,2,11,6,0,0,0,0,0,0
2024-11-07,2.384771326580001E9,2.1610810917000003E9,3.173429431530001E9,4.0339580275800037E9,7.843299902299999E8,2.5730939499366684E9,5.3180010167364216E8,3.173429431530001E9,2.1610810917000003E9,2.384771326580001E9,1.896951790498572E9,1.450824807134282E9,2.415255041693664E9,2.2391839873279247E9,2.236902348800006E8,1.6004413363500009E9,2024-11-07T00:00:00.000Z,3,11,7,0,0,0,0,0,0
2024-11-08,1.818599085889999E9,2.384771326580001E9,2.1610810917000003E9,3.173429431530001E9,8.346498722100004E8,2.1214838347233346E9,2.8515558665760803E8,2.384771326580001E9,1.818599085889999E9,2.1610810917000003E9,2.0375159638814294E9,1.3765113814050376E9,2.1169270637918315E9,2.1340377619684434E9,-5.66172240690002E8,9.839492136799985E8,2024-11-08T00:00:00.000Z,4,11,8,0,0,1,0,0,0
2024-11-09,2.829525006000001E8,1.818599085889999E9,2.384771326580001E9,2.1610810917000003E9,6.472447821600001E8,1.4954409710233345E9,1.0875357326148517E9,2.384771326580001E9,2.829525006000001E8,1.818599085889999E9,1.985474209372858E9,1.4431090324536777E9,1.1999397821959157E9,1.6712664466263328E9,-1.5356465852899988E9,-3.6429228156E8,2024-11-09T00:00:00.000Z,5,11,9,1,0,0,0,0,0
2024-11-10,3.624534693E7,2.829525006000001E8,1.818599085889999E9,2.384771326580001E9,4.352800173E7,7.125989778066674E8,9.657345827028495E8,1.818599085889999E9,3.624534693E7,2.829525006000001E8,1.984433830115715E9,1.4447440710713637E9,6.180925645629579E8,1.2625111717022495E9,-2.4670715367000008E8,-7282654.799999997,2024-11-10T00:00:00.000Z,6,11,10,1,0,0,0,1,0
2024-11-11,2.7266347106600018E9,3.624534693E7,2.829525006000001E8,1.818599085889999E9,4.0339580275800037E9,1.0152775193966684E9,1.487203308893756E9,2.7266347106600018E9,3.624534693E7,2.829525006000001E8,1.7976733562700005E9,1.1992962501905496E9,1.6723636376114798E9,1.6285420564416876E9,2.690389363730002E9,-1.307323316920002E9,2024-11-11T00:00:00.000Z,0,11,11,0,1,0,1,0,0
2024-11-12,2.31566198438E9,2.7266347106600018E9,3.624534693E7,2.829525006000001E8,3.173429431530001E9,1.692847347323335E9,1.4493006196841643E9,2.7266347106600018E9,3.624534693E7,2.31566198438E9,1.675135149534286E9,1.0724090582883257E9,1.99401281099574E9,1.8003220384262657E9,-4.1097272628000164E8,-8.57767447150001E8,2024-11-12T00:00:00.000Z,1,11,12,0,0,0,0,0,1
2024-11-13,3.85551270674E9,2.31566198438E9,2.7266347106600018E9,3.624534693E7,2.1610810917000003E9,2.9659364672600017E9,7.973293295884959E8,3.85551270674E9,2.31566198438E9,2.7266347106600018E9,1.9171968088257143E9,1.3545056315103633E9,2.92476275886787E9,2.314119705504699E9,1.5398507223599997E9,1.6944316150399995E9,2024-11-13T00:00:00.000Z,2,11,13,0,0,0,0,0,0
2024-11-14,2.7968359559600015E9,3.85551270674E9,2.31566198438E9,2.7266347106600018E9,2.384771326580001E9,2.989336882360002E9,7.87767425568486E8,3.85551270674E9,2.31566198438E9,2.7968359559600015E9,1.9760631844514291E9,1.3867825702576547E9,2.8607993574139357E9,2.4347987681185246E9,-1.0586767507799983E9,4.120646293800006E8,2024-11-14T00:00:00.000Z,3,11,14,0,0,0,0,0,0
2024-11-15,2.40612760255E9,2.7968359559600015E9,3.85551270674E9,2.31566198438E9,1.818599085889999E9,3.019492088416668E9,7.499074009852067E8,3.85551270674E9,2.40612760255E9,2.7968359559600015E9,2.059995829688572E9,1.393427609759817E9,2.633463479981968E9,2.4276309767263937E9,-3.907083534100013E8,5.875285166600013E8,2024-11-15T00:00:00.000Z,4,11,15,0,0,1,0,0,0
2024-11-16,6.943288834099998E8,2.40612760255E9,2.7968359559600015E9,3.85551270674E9,2.829525006000001E8,1.9657641473066683E9,1.1182906496372411E9,2.7968359559600015E9,6.943288834099998E8,2.40612760255E9,2.1187638843757148E9,1.312302711952252E9,1.663896181695984E9,1.9943054533972952E9,-1.7117987191400003E9,4.1137638280999976E8,2024-11-16T00:00:00.000Z,5,11,16,1,0,0,0,0,0
2024-11-17,4.038971778E7,6.943288834099998E8,2.40612760255E9,2.7968359559600015E9,3.624534693E7,1.0469487345800012E9,1.2216523664440615E9,2.40612760255E9,4.038971778E7,6.943288834099998E8,2.1193559373542862E9,1.3112070590784976E9,8.521429497379919E8,1.5058265194929714E9,-6.539391656299999E8,4144370.8500000015,2024-11-17T00:00:00.000Z,6,11,17,1,0,0,0,0,0
2024-11-18,2.717593301920002E9,4.038971778E7,6.943288834099998E8,2.40612760255E9,2.7266347106600018E9,1.1507706343700018E9,1.395746775653662E9,2.717593301920002E9,4.038971778E7,6.943288834099998E8,2.1180643075342863E9,1.3105134151904864E9,1.784868125828997E9,1.808768215099729E9,2.677203584140002E9,-9041408.739999771,2024-11-18T00:00:00.000Z,0,11,18,0,1,0,0,0,0
2024-11-19,2.03239678972E9,2.717593301920002E9,4.038971778E7,6.943288834099998E8,2.31566198438E9,1.5967932698066685E9,1.3907435341045754E9,2.717593301920002E9,4.038971778E7,2.03239678972E9,2.0775978511542861E9,1.3077655123298001E9,1.9086324577744985E9,1.8646753587547967E9,-6.85196512200002E8,-2.832651946600001E8,2024-11-19T00:00:00.000Z,1,11,19,0,0,0,0,0,0
2024-11-20,1.39895341398E9,2.03239678972E9,2.717593301920002E9,4.038971778E7,3.85551270674E9,2.0496478352066686E9,6.594891867531986E8,2.717593301920002E9,1.39895341398E9,2.03239678972E9,1.726660809331429E9,1.056644310901806E9,1.6537929358772492E9,1.7482448725610976E9,-6.3344337574E8,-2.4565592927599998E9,2024-11-20T00:00:00.000Z,2,11,20,0,0,0,0,0,0
2024-11-21,1.9140564110199997E9,1.39895341398E9,2.03239678972E9,2.717593301920002E9,2.7968359559600015E9,1.7818022049066677E9,3.367952031178968E8,2.03239678972E9,1.39895341398E9,1.9140564110199997E9,1.6005494457685716E9,9.554664596851685E8,1.7839246734486246E9,1.789697757175823E9,5.151029970399997E8,-8.827795449400017E8,2024-11-21T00:00:00.000Z,3,11,21,0,0,0,0,0,0
2024-11-22,2.3146852004799986E9,1.9140564110199997E9,1.39895341398E9,2.03239678972E9,2.40612760255E9,1.875898341826667E9,4.5905686454408324E8,2.3146852004799986E9,1.39895341398E9,1.9140564110199997E9,1.5874862454728572E9,9.431627742653961E8,2.0493049369643116E9,1.9209446180018668E9,4.0062878945999885E8,-9.14424020700016E7,2024-11-22T00:00:00.000Z,4,11,22,0,0,1,0,0,0
2024-11-23,2.7253407328E8,2.3146852004799986E9,1.9140564110199997E9,1.39895341398E9,6.943288834099998E8,1.5004252282600005E9,1.0820875071336126E9,2.3146852004799986E9,2.7253407328E8,1.9140564110199997E9,1.5272298440257144E9,1.020072662191286E9,1.1609195051221557E9,1.5088419818214E9,-2.0421511271999986E9,-4.217948101299999E8,2024-11-23T00:00:00.000Z,5,11,23,1,0,0,0,0,0
2024-11-24,2.3656333990000002E7,2.7253407328E8,2.3146852004799986E9,1.9140564110199997E9,4.038971778E7,8.702918692500006E8,1.2570557281818488E9,2.3146852004799986E9,2.3656333990000002E7,2.7253407328E8,1.5248393606271427E9,1.0241491716778615E9,5.922879195560778E8,1.13754556986355E9,-2.4887773928999996E8,-1.673338379E7,2024-11-24T00:00:00.000Z,6,11,24,1,0,0,0,0,0
2024-11-25,2.579284677850002E9,2.3656333990000002E7,2.7253407328E8,2.3146852004799986E9,2.717593301920002E9,9.584916950400017E8,1.40915309747491E9,2.579284677850002E9,2.3656333990000002E7,2.7253407328E8,1.50508098576E9,9.983110206737952E8,1.58578629870304E9,1.4979803468601627E9,2.555628343860002E9,-1.3830862407000017E8,2024-11-25T00:00:00.000Z,0,11,25,0,1,0,0,0,0
2024-11-26,2.0324248740000002E9,2.579284677850002E9,2.3656333990000002E7,2.7253407328E8,2.03239678972E9,1.5451219619466684E9,1.345699503625122E9,2.579284677850002E9,2.3656333990000002E7,2.0324248740000002E9,1.5050849978E9,9.983134931170965E8,1.80910558635152E9,1.631591478645122E9,-5.468598038500016E8,28084.28000020981,2024-11-26T00:00:00.000Z,1,11,26,0,0,0,0,0,0
2024-11-27,2.0574974638900013E9,2.0324248740000002E9,2.579284677850002E9,2.3656333990000002E7,1.39895341398E9,2.223069005246669E9,3.0874643762663054E8,2.579284677850002E9,2.0324248740000002E9,2.0574974638900013E9,1.5991627192157147E9,1.01749039955979E9,1.9333015251207607E9,1.7380679749563417E9,2.507258989000106E7,6.585440499100013E8,2024-11-27T00:00:00.000Z,2,11,27,0,0,0,0,1,0
2024-11-28,2.117516229720001E9,2.0574974638900013E9,2.0324248740000002E9,2.579284677850002E9,1.9140564110199997E9,2.0691461892033355E9,4.3725327964904204E7,2.117516229720001E9,2.0324248740000002E9,2.0574974638900013E9,1.628228407601429E9,1.0308038048211603E9,2.0254088774203808E9,1.8329300386472566E9,6.0018765829999685E7,2.0345981870000124E8,2024-11-28T00:00:00.000Z,3,11,28,0,0,0,1,0,0
2024-11-29,2.338067403099999E9,2.117516229720001E9,2.0574974638900013E9,2.0324248740000002E9,2.3146852004799986E9,2.171027032236668E9,1.4774108158044994E8,2.338067403099999E9,2.0574974638900013E9,2.117516229720001E9,1.6315687222614288E9,1.0334335385282224E9,2.18173814026019E9,1.9592143797604423E9,2.2055117337999797E8,2.3382202620000362E7,2024-11-29T00:00:00.000Z,4,11,29,0,0,1,0,0,1
2024-11-30,1.6038451936599996E9,2.338067403099999E9,2.117516229720001E9,2.0574974638900013E9,2.7253407328E8,2.0198096088266678E9,3.767366467886237E8,2.338067403099999E9,1.6038451936599996E9,2.117516229720001E9,1.8217560251728575E9,8.473983928191395E8,1.892791666960095E9,1.8703720832353315E9,-7.342222094399993E8,1.3313111203799996E9,2024-11-30T00:00:00.000Z,5,11,30,1,0,0,0,0,0
2024-12-01,8.452016508999999E7,1.6038451936599996E9,2.338067403099999E9,2.117516229720001E9,2.3656333990000002E7,1.3421442539500005E9,1.1493408218929005E9,2.338067403099999E9,8.452016508999999E7,1.6038451936599996E9,1.8304508581871433E9,8.259137313901372E8,9.886559160250474E8,1.4239091036989987E9,-1.5193250285699997E9,6.086383109999999E7,2024-12-01T00:00:00.000Z,6,12,1,1,0,0,0,0,0
2024-12-02,1.7080658901800013E9,8.452016508999999E7,1.6038451936599996E9,2.338067403099999E9,2.579284677850002E9,1.1321437496433346E9,9.087639240089043E8,1.7080658901800013E9,8.452016508999999E7,1.6038451936599996E9,1.7059910313771434E9,7.570331566592584E8,1.3483609031025243E9,1.4949483003192494E9,1.6235457250900013E9,-8.712187876700006E8,2024-12-02T00:00:00.000Z,0,12,2,0,1,0,0,0,0
2024-12-03,1.4551959738999996E9,1.7080658901800013E9,8.452016508999999E7,1.6038451936599996E9,2.0324248740000002E9,1.0825940097233346E9,8.735555781664598E8,1.7080658901800013E9,8.452016508999999E7,1.4551959738999996E9,1.6235297599342859E9,7.469198171957632E8,1.401778438501262E9,1.485010218714437E9,-2.5286991628000164E8,-5.772289001000006E8,2024-12-03T00:00:00.000Z,1,12,3,0,0,0,0,0,0
2024-12-04,1.3819034227100005E9,1.4551959738999996E9,1.7080658901800013E9,8.452016508999999E7,2.0574974638900013E9,1.5150550955966682E9,1.711222505527964E8,1.7080658901800013E9,1.3819034227100005E9,1.4551959738999996E9,1.52701632548E9,7.248202877807258E8,1.3918409306056314E9,1.459233519713328E9,-7.32925511899991E7,-6.755940411800008E8,2024-12-04T00:00:00.000Z,2,12,4,0,0,0,0,0,0
2024-12-05,1.6777802309799998E9,1.3819034227100005E9,1.4551959738999996E9,1.7080658901800013E9,2.117516229720001E9,1.5049598758633344E9,1.5408798094586918E8,1.6777802309799998E9,1.3819034227100005E9,1.4551959738999996E9,1.4641968970885713E9,6.829595341454941E8,1.5348105807928157E9,1.513870197529996E9,2.9587680826999927E8,-4.397359987400012E8,2024-12-05T00:00:00.000Z,3,12,5,0,0,0,0,0,0
2024-12-06,1.8913394676099997E9,1.6777802309799998E9,1.3819034227100005E9,1.4551959738999996E9,2.338067403099999E9,1.6503410404333344E9,2.5582406619439226E8,1.8913394676099997E9,1.3819034227100005E9,1.6777802309799998E9,1.4003786205900002E9,6.039997322087743E8,1.7130750242014077E9,1.6082375150499969E9,2.1355923662999988E8,-4.467279354899993E8,2024-12-06T00:00:00.000Z,4,12,6,0,0,1,0,0,0
2024-12-07,7.999546722500002E8,1.8913394676099997E9,1.6777802309799998E9,1.3819034227100005E9,1.6038451936599996E9,1.4563581236133344E9,5.784038425778052E8,1.8913394676099997E9,7.999546722500002E8,1.6777802309799998E9,1.2855371175314288E9,6.345187591999286E8,1.256514848225704E9,1.4061668043499975E9,-1.0913847953599994E9,-8.038905214099994E8,2024-12-07T00:00:00.000Z,5,12,7,1,0,0,0,0,0
2024-12-08,9.802451949000001E7,7.999546722500002E8,1.8913394676099997E9,1.6777802309799998E9,8.452016508999999E7,9.297728864500011E8,9.036781519662948E8,1.8913394676099997E9,9.802451949000001E7,7.999546722500002E8,1.287466311017143E9,6.302648560463252E8,6.77269683857852E8,1.079131233134998E9,-7.019301527600002E8,1.350435440000002E7,2024-12-08T00:00:00.000Z,6,12,8,1,0,0,0,0,0
2024-12-09,2.4527452557400007E9,9.802451949000001E7,7.999546722500002E8,1.8913394676099997E9,1.7080658901800013E9,1.1169081491600015E9,1.208934268819211E9,2.4527452557400007E9,9.802451949000001E7,7.999546722500002E8,1.3938490775257144E9,7.621409203197377E8,1.5650074697989264E9,1.4225347387862487E9,2.354720736250001E9,7.446793655599995E8,2024-12-09T00:00:00.000Z,0,12,9,0,1,0,0,0,0
2024-12-10,1.73620663375E9,2.4527452557400007E9,9.802451949000001E7,7.999546722500002E8,1.4551959738999996E9,1.428992136326668E9,1.207047222357825E9,2.4527452557400007E9,9.802451949000001E7,1.73620663375E9,1.4339934575042858E9,7.732309864519747E8,1.6506070517744632E9,1.5009527125271864E9,-7.165386219900007E8,2.810106598500004E8,2024-12-10T00:00:00.000Z,1,12,10,0,0,0,0,0,0
2024-12-11,1.6432803546700003E9,1.73620663375E9,2.4527452557400007E9,9.802451949000001E7,1.3819034227100005E9,1.9440774147200015E9,4.429628118723697E8,2.4527452557400007E9,1.6432803546700003E9,1.73620663375E9,1.471333019212857E9,7.765999489202093E8,1.6469437032222319E9,1.5365346230628898E9,-9.292627907999969E7,2.613769319599998E8,2024-12-11T00:00:00.000Z,2,12,11,0,0,0,0,0,0
2024-12-12,1.4139490487199988E9,1.6432803546700003E9,1.73620663375E9,2.4527452557400007E9,1.6777802309799998E9,1.5978120123800008E9,1.6587047775386027E8,1.73620663375E9,1.4139490487199988E9,1.6432803546700003E9,1.4336428503185713E9,7.712947459717077E8,1.5304463759711154E9,1.5058882294771671E9,-2.2933130595000148E8,-2.6383118226000094E8,2024-12-12T00:00:00.000Z,3,12,12,0,0,0,0,0,0
2024-12-13,1.9882570182700007E9,1.4139490487199988E9,1.6432803546700003E9,1.73620663375E9,1.8913394676099997E9,1.6818288072200012E9,2.890880460476746E8,1.9882570182700007E9,1.4139490487199988E9,1.6432803546700003E9,1.4474882146985714E9,7.816800639210929E8,1.759351697120558E9,1.6264804266753755E9,5.743079695500019E8,9.691755066000104E7,2024-12-13T00:00:00.000Z,4,12,13,0,0,1,0,0,0
2024-12-14,2.4947752807E8,1.9882570182700007E9,1.4139490487199988E9,1.6432803546700003E9,7.999546722500002E8,1.2172278650200012E9,8.859249104592844E8,1.9882570182700007E9,2.4947752807E8,1.4139490487199988E9,1.3688486226728573E9,8.7927839283439E8,1.004414612595279E9,1.2822297020240316E9,-1.7387794902000008E9,-5.504771441800003E8,2024-12-14T00:00:00.000Z,5,12,14,1,0,0,0,0,0
2024-12-15,2.068695977E7,2.4947752807E8,1.9882570182700007E9,1.4139490487199988E9,9.802451949000001E7,7.528071687033347E8,1.0760290558955576E9,1.9882570182700007E9,2.068695977E7,2.4947752807E8,1.3578003998557143E9,8.981902617793117E8,5.125507861826395E8,9.668440164605237E8,-2.2879056829999998E8,-7.733755972000001E7,2024-12-15T00:00:00.000Z,6,12,15,1,0,0,0,0,0
2024-12-16,2.1474208149800005E9,2.068695977E7,2.4947752807E8,1.9882570182700007E9,2.4527452557400007E9,8.058617676066679E8,1.167442413666599E9,2.1474208149800005E9,2.068695977E7,2.4947752807E8,1.3141826226042857E9,8.417989731559262E8,1.32998580058132E9,1.261988216090393E9,2.1267338552100005E9,-3.053244407600002E8,2024-12-16T00:00:00.000Z,0,12,16,0,1,0,0,0,0
